"",".id","placetype","name","lat","lng","subloc1","subloc2","landmark","pincode","formatted","addrlen","url"
"1413",1413,"establishment/point_of_interest","140",12.9893503,77.6618944,"Varthur Road","3",NA,"560087","140, 3, Varthur Rd, Nagavarapalya, C V Raman Nagar, Bengaluru, Karnataka 560087, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Samitha%20Castle&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1414",1414,"establishment/point_of_interest","16",12.9908085,77.6714144,"A Narayanapura","1st Main Road",NA,"560016","16, 1st Main Rd, A Narayanapura, Udayanagar Extension, Mahadevapura, Bengaluru, Karnataka 560016, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Samhitha%20Creek%26%20Annex&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1415",1415,"establishment/premise","Horamavu Agara Main Road",13.0314222,77.6586843,"Bengaluru","Horamavu",NA,"560043","Sir M Vishveshwaraya Road, Horamavu Agara Main Rd, Horamavu, Bengaluru, Karnataka 560043, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Samitha%20Sarovar&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1416",1416,"establishment/premise","Samhita Serenity",12.9813436,77.6917715,"Chinappa Layout","EMC",NA,"560037","Nekkundi Chinnappa Reddy Road, Samhita Serenity, opposite EMC, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Samitha%20Serinity&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1417",1417,"establishment/point_of_interest","35",18.453405,73.8367123,"Pune","Ambegaon BK",NA,"411046","35, Ambegaon BK, Pune, Maharashtra 411046, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Samrudhi%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1418",1418,"establishment/lodging/point_of_interest","2",6.9281946,79.8446079,"Colombo - Galle - Hambantota - Wellawaya Highway","1",NA,"00200","2, 1 Colombo - Galle - Hambantota - Wellawaya Hwy, Colombo 00200, Sri Lanka",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Samudra%20Sangarila&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1419",1419,"establishment/point_of_interest","Vasanthapura Main Road",12.8904065,77.5497328,"Subramanyapura","Vasanthapura",NA,"560061","Vasanthapura Main Rd, Vasanthapura, Subramanyapura, Bengaluru, Karnataka 560061, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sanathana%27s%20Vrindhavan&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1420",1420,"establishment/point_of_interest","#100",37.3824318,-122.0376553,"West California Avenue","800",NA,"3608","800 W California Ave #100, Sunnyvale, CA 94086, USA",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Sandeep%20Druva&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1421",1421,"establishment/lodging/point_of_interest","340",33.5734792,-79.0013041,"Murrells Inlet","South Waccamaw Drive",NA,"8048","340 S Waccamaw Dr, Murrells Inlet, SC 29576, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sands%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1422",1422,"establishment/lodging/point_of_interest","340",33.5734792,-79.0013041,"Murrells Inlet","South Waccamaw Drive",NA,"8048","340 S Waccamaw Dr, Murrells Inlet, SC 29576, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sands%20paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1423",1423,"establishment/point_of_interest","Luvkush Nagar",26.8636865,75.7472754,"Mohru Nagar","Manyawas",NA,"302020","Geetanjali Colony, Luvkush Nagar, Manyawas, Mohru Nagar, Jaipur, Rajasthan 302020, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sangam%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1424",1424,"establishment/point_of_interest","#33",13.03706,80.243081,"JJ Nagar","South Boag Road",NA,"600017","#33, S Boag Rd, JJ Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sangeetha%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1425",1425,"establishment/point_of_interest","#33",13.03706,80.243081,"JJ Nagar","South Boag Road",NA,"600017","#33, S Boag Rd, JJ Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sangeetha%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1426",1426,"establishment/point_of_interest","Victorian View",12.9673099,77.7396139,"Palm Meadows","Borewell Road",NA,"560066","Victorian View, Borewell Rd, Palm Meadows, Whitefield, Bengaluru, Karnataka 560066, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sanjeevini%20Pebbles&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1427",1427,"establishment/point_of_interest","Jawa Main Road",12.334206,76.6399708,"Yadavagiri","Medar Block",NA,"570020","Jawa Main Rd, Medar Block, Yadavagiri, Mysuru, Karnataka 570020, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sankalp%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1428",1428,"establishment/premise","Uttarahalli Main Road",12.9051156,77.5061149,"Hemmigepura Ward 198","Reflex Housing Layout",NA,"560060","Uttarahalli Main Rd, Reflex Housing Layout, Hemmigepura Ward 198, RR Nagar, Bengaluru, Karnataka 560060, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sankaranthi%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1429",1429,"establishment/lodging/point_of_interest","State Highway 96",13.1413121,78.1361615,"Kolar","Gulpet",NA,"563101","SH 96, Gulpet, Kolar, Karnataka 563101, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sankranthi%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1430",1430,"establishment/point_of_interest","Vasanthapura Main Road",12.8904065,77.5497328,"Subramanyapura","Vasanthapura",NA,"560061","Vasanthapura Main Rd, Vasanthapura, Subramanyapura, Bengaluru, Karnataka 560061, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sanathana%27s%20Vrindhavan&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1431",1431,"establishment/point_of_interest/real_estate_agency","National Highway 56",26.7725058,81.0795254,"Lucknow","Kasimpur Viruha",NA,"226501","National Highway 56, Kasimpur Viruha, Uttar Pradesh 226501, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=Sapphire%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1432",1432,"establishment/point_of_interest","373",12.9582803,77.6388087,"Domlur I Stage","2nd Main Road",NA,"560061","Apartment, 560071, 373, 2nd Main Rd, Domlur I Stage, Saptagiri Layout, Hosakerehalli, Bengaluru, Karnataka 560061, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Saptagiri%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1433",1433,"establishment/point_of_interest","4th A Cross",12.9488127,77.7140149,"Shirdi Sai Nagar","Manjunatha Layout",NA,"560037","Survey No.56,, 4th A Cross, Manjunatha Layout, Shirdi Sai Nagar, Munnekollal, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Saptagiri%20Homes&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1434",1434,"establishment/point_of_interest","4th A Cross",12.9488127,77.7140149,"Shirdi Sai Nagar","Manjunatha Layout",NA,"560037","Survey No.56,, 4th A Cross, Manjunatha Layout, Shirdi Sai Nagar, Munnekollal, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Saptagiri%20Homes&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1435",1435,"establishment/premise","AECS Layout",12.9665886,77.716682,"Bengaluru","Marathahalli",NA,"560037","AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sraddha%20Brindavan&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1436",1436,"establishment/point_of_interest","Kengeri Lake",12.9203022,77.4894539,"Harsha Layout","Mysore Road","Kengeri Lake","560059","BDA Jnana Bharathi Residential Enclave,, Mysore Rd, near Kengeri Lake, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560059, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Saraswathi%20BDA&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1437",1437,"establishment/point_of_interest","Kengeri Lake",12.9203022,77.4894539,"Harsha Layout","Mysore Road","Kengeri Lake","560059","BDA Jnana Bharathi Residential Enclave,, Mysore Rd, near Kengeri Lake, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560059, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Saraswathi%20BDA&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1438",1438,"establishment/premise","Doddakannelli - Kaadubeesanahalli Road",12.922374,77.6955848,"Bengaluru","Bhoganhalli",NA,"560103","Doddakannelli - Kaadubeesanahalli Rd, Bhoganhalli, Bengaluru, Karnataka 560103, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Saroj%20Cosmos&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1439",1439,"premise","Saroj Enclave",13.0464138,77.6386227,"1st Main Road","Saroj Enclave",NA,"560077","Saroj Enclave, Saroj Enclave, 1st Main Rd, Ashwath Nagar, HBR Layout, Geddalahalli, Karnataka 560077, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Saroj%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1440",1440,"establishment/point_of_interest","Rachenahalli Main Road",13.0562195,77.6316623,"Sinthan Nagar","P&T Layout",NA,"560045","Rachenahalli Main Rd, P&T Layout, Sinthan Nagar, Bengaluru, Karnataka 560045, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Saroj%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1441",1441,"establishment/premise","18th Cross Road",13.0084307,77.5671362,"Bengaluru","Malleshwara",NA,"560003","18th Cross Rd, Malleshwara, Bengaluru, Karnataka 560003, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sashikiran%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1442",1442,"establishment/point_of_interest","Ukoko Close",6.4433718,3.2614199,"Lagos","Satellite Town",NA,"102102","5, Ukoko Cl, Satellite Town 102102, Lagos, Nigeria",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Satellite%20Splendor&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1443",1443,"establishment/point_of_interest","5321",43.810679,-79.252222,"Scarborough","Finch Avenue East",NA,"M1S 5W2","5321 Finch Ave E, Scarborough, ON M1S 5W2, Canada",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sathy%20Sai%20Sharda&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1444",1444,"establishment/point_of_interest","Spice Garden Layout",12.9553099,77.7085648,"Gandhi Nagar","Lakshminarayana Pura",NA,"560037","Munnekolala Lake Trail, Spice Garden Layout, Lakshminarayana Pura, Gandhi Nagar, Marathahalli, Bengaluru, Karnataka 560037, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Satko%20Plam%20Trees&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1445",1445,"establishment/point_of_interest","1st Main Road",13.0666284,77.6523154,"Visthar","Kuvempu Layout",NA,"560077","Municipal No.56, Byrathi Village, Ward No. 54 - Hoodi, 1st Main Rd, Kuvempu Layout, Visthar, Bengaluru, Karnataka 560077, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sattva%20Gold%20Summit&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1446",1446,"establishment/premise","Sir MV Layout",13.0711479,77.5691176,"Sonappa Layout","Tindlu",NA,"560097","Sir MV Layout, Tindlu, Sonappa Layout, Bengaluru, Karnataka 560097, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Satya%20Greens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1447",1447,"establishment/premise","Sir MV Layout",13.0711479,77.5691176,"Sonappa Layout","Tindlu",NA,"560097","Sir MV Layout, Tindlu, Sonappa Layout, Bengaluru, Karnataka 560097, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Satya%20Greens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1448",1448,"establishment/premise","Kanaka Nagar",13.0412963,77.6120387,"Nagavara","Veerannapalya",NA,"560045","Kanaka Nagar, Veerannapalya, Nagavara, Bengaluru, Karnataka 560045, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Siri%20Lake%20View&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1449",1449,"establishment/point_of_interest","241",37.2073545,-93.2338127,"Springfield","South Union Avenue",NA,"6208","241 S Union Ave, Springfield, MO 65802, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=SBB%20Spring%20Field&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1450",1450,"establishment/point_of_interest/real_estate_agency","Sbb Touchstone",12.9709517,77.7343804,"Nallurahalli Lake","Sbb Touchstone",NA,"560066","Sy No.1/1, Borewell Main Road, Sbb Touchstone, near Nallurahalli Lake, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=SBB%20Touchstone&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1451",1451,"establishment/point_of_interest/real_estate_agency","Sbb Touchstone",12.9709517,77.7343804,"Nallurahalli Lake","Sbb Touchstone",NA,"560066","Sy No.1/1, Borewell Main Road, Sbb Touchstone, near Nallurahalli Lake, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=SBB%20Touchstone&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1452",1452,"premise","Scion Regency",12.9909338,77.6614422,"Nagavarapalya","Rahat Bagh",NA,"560093","Scion Regency, Rahat Bagh, Nagavarapalya, C V Raman Nagar, Bengaluru, Karnataka 560093, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Scion%20Regency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1453",1453,"establishment/point_of_interest","997",29.8221077,-81.5524974,"St. Augustine","County Road 13 South",NA,"32092","997 CR 13 S, St. Augustine, FL 32092, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sea%20Pearl&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1454",1454,"establishment/lodging/point_of_interest","987",29.4676371,-94.6087845,"Crystal Beach","Seagull Lane",NA,"77650","987 Seagull Ln, Crystal Beach, TX 77650, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Seagull%20Nest&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1455",1455,"establishment/lodging/point_of_interest","987",29.4676371,-94.6087845,"Crystal Beach","Seagull Lane",NA,"77650","987 Seagull Ln, Crystal Beach, TX 77650, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Seagull%20Nest&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1456",1456,"political/sublocality/sublocality_level_2","Sena Vihar",13.0194725,77.6385779,"Bengaluru","Kammanahalli",NA,"560043","Sena Vihar, Kammanahalli, Bengaluru, Karnataka 560043, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sena%20Vihar&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1457",1457,"establishment/point_of_interest","15915",30.0078115,-95.4673551,"Kuykendahl Place","Kuykendahl Road",NA,"77068","15915 Kuykendahl Rd, Houston, TX 77068, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Senorita%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1458",1458,"establishment/point_of_interest","700",34.244571,-119.179256,"Riverpark","Forest Park Boulevard",NA,"5364","700 Forest Park Blvd, Oxnard, CA 93036, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Serenade%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1459",1459,"route","Scarlet Rose Drive",36.1975883,-115.3091035,"Las Vegas","Summerlin",NA,"89134","Scarlet Rose Dr, Las Vegas, NV 89134, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Serlet%20Begows&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1460",1460,"establishment/point_of_interest","Sethna Power Tower",13.0254276,77.651166,"DVR Layout","Horamavu Agara Main Road",NA,"560043","Sethna Power Tower, Horamavu Agara Main Rd, DVR Layout, Babusapalya, Mallappa Layout, Hennur Gardens, Bengaluru, Karnataka 560043, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Sethna%20Power%20Tower&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1461",1461,"establishment/point_of_interest","Sethna Power Tower",13.0254276,77.651166,"DVR Layout","Horamavu Agara Main Road",NA,"560043","Sethna Power Tower, Horamavu Agara Main Rd, DVR Layout, Babusapalya, Mallappa Layout, Hennur Gardens, Bengaluru, Karnataka 560043, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Sethna%20Power%20Tower&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1462",1462,"establishment/point_of_interest","1317",36.0822737,-86.8152357,"Burton Valley","Hildreth Drive",NA,"4343","1317 Hildreth Dr, Nashville, TN 37215, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Seven%20Hills&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1463",1463,"establishment/point_of_interest","153",12.9030387,77.5127048,"Channasandra","Uttarahalli Main Road",NA,"560098","153, Uttarahalli Main Rd, Channasandra, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Seven%20Hills%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1464",1464,"establishment/premise","Nanngli",31.6867859,74.9040698,"Amritsar","Naushehra",NA,"143008","255, Nanngli, Naushehra, Punjab 143008, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=SG%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1465",1465,"establishment/point_of_interest","68W7+6F8",25.2455459,55.3137082,"Dubai","Oud Metha",NA,"United Arab Emirates","68W7+6F8 - Oud Metha - Dubai - United Arab Emirates",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Shaeem%20Building&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1466",1466,"establishment/point_of_interest","Service Road",13.0144715,77.6616535,"Vijaya Bank Colony","Narmada Colony",NA,"560043","Service Rd, Narmada Colony, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka 560043, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sahithi%20%20Daisy%201&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1467",1467,"establishment/point_of_interest","Service Road",13.0144715,77.6616535,"Vijaya Bank Colony","Narmada Colony",NA,"560043","Service Rd, Narmada Colony, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka 560043, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sahithi%20%20Daisy%202&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1468",1468,"establishment/premise","Kodigehalli Main Road",13.0051579,77.7215114,"Krishnarajapura","Alfa Gardens",NA,"560036","Kodigehalli Main Rd, Alfa Gardens, Krishnarajapura, Bengaluru, Karnataka 560036, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Shakthi%20High%20Lands&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1469",1469,"establishment/home_goods_store/point_of_interest/store","Puradapalya",12.94266,77.369414,"Karnataka","Bangalore Urban",NA,"562130","Samruddhi Pride Road, Puradapalya, Karnataka 562130, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Samruddhi%20Pride&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1470",1470,"establishment/premise","3rd Main Road",12.9268165,77.5456109,"Banashankari 3rd Stage","Ittamadu",NA,"560085","3rd Main Rd, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Shankari%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1471",1471,"neighborhood/political","Shanti Bagh",24.7931948,84.9903235,"Gaya","Gaya",NA,"823001","Shanti Bagh, Gaya, Bihar 823001, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthi%20Bagh&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1472",1472,"doctor/establishment/health/point_of_interest","1",39.6533187,-79.95735,"Evansdale","Medical Center Drive",NA,"26505","1 Medical Center Dr, Morgantown, WV 26505, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthi%20Castle&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1473",1473,"art_gallery/establishment/point_of_interest","10400",39.3052773,-123.8016513,"Mendocino","Kasten Street",NA,"95460","10400 Kasten St, Mendocino, CA 95460, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthi%20Cooperative&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1474",1474,"establishment/point_of_interest","Aishwarya Apartment",12.9354576,77.6324759,"New Friends Colony","Aishwarya Apartment Road",NA,"560095","Aishwarya Apartment, Aishwarya Apartment Rd, New Friends Colony, S T Bed Layout, Ejipura, Bengaluru, Karnataka 560095, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthi%20Dhama&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1475",1475,"political/sublocality/sublocality_level_1","Shanti Nagar",12.9577549,77.5992505,"Bangalore Urban","Bengaluru",NA,"India","Shanti Nagar, Bengaluru, Karnataka, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthi%20Nagar&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1476",1476,"establishment/premise","52",12.9979222,77.6015961,"Byadarahalli","Nandi Durga Road",NA,"560046","52, Nandi Durga Rd, Byadarahalli, Benson Town, Bengaluru, Karnataka 560046, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Shanthikiran%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1477",1477,"establishment/point_of_interest","1st Main Road",12.976311,77.6698389,"Kaggadasapura","Malleshpalya",NA,"560075","80/1, 3rd Cross, 1st Main Rd, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560075, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sharada%20Habitat&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1478",1478,"establishment/point_of_interest","8QJW+73G",13.3306782,74.7952003,"Manipal","Shanthi Nagar",NA,"576104","8QJW+73G, Shanthi Nagar, Manipal, Karnataka 576104, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sharanya%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1479",1479,"premise","Shravanthi Apartment",12.9101953,77.5796689,"1st Phase","Jeewan Sathi Colony",NA,"560078","Shravanthi Apartment, Jeewan Sathi Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Sharavanthi%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1480",1480,"establishment/premise","26th Cross Road",12.9815871,77.6794355,"Bengaluru","C V Raman Nagar",NA,"560093","26th Cross Rd, C V Raman Nagar, Bengaluru, Karnataka 560093, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Sharda%20Manor&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1481",1481,"establishment/point_of_interest/real_estate_agency","9835",29.5319457,-98.5771455,"Northwest Side","Fredericksburg Road",NA,"78240","9835 Fredericksburg Rd, San Antonio, TX 78240, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Sharvani%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1482",1482,"establishment/point_of_interest","131/1A",12.9108219,77.5893474,"Marenahalli","18 B Main Road",NA,"560078","131/1A, 18 B Main Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Shravanhti%20%20Pearl&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1483",1483,"establishment/premise","18th Cross Road",13.0084307,77.5671362,"Bengaluru","Malleshwara",NA,"560003","18th Cross Rd, Malleshwara, Bengaluru, Karnataka 560003, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=ShashiKiran%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1484",1484,"establishment/premise","18th Cross Road",13.0084307,77.5671362,"Bengaluru","Malleshwara",NA,"560003","18th Cross Rd, Malleshwara, Bengaluru, Karnataka 560003, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=ShashiKiran%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1485",1485,"establishment/premise","18th Cross Road",13.0084307,77.5671362,"Bengaluru","Malleshwara",NA,"560003","18th Cross Rd, Malleshwara, Bengaluru, Karnataka 560003, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=ShashiKiran%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
